asn,cti,hegemony
8447-A1 Telekom Austria AG,1e-05,0.0
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00786,0.0155002891034
99999-HN,0.0,0.0
1836-green.ch AG,3e-05,4.36969087169e-06
29075-Lost Oasis SARL,0.00013,0.0
3790-RADIOGRAFICA COSTARRICENSE,0.00015,1.0516598336e-05
263686-INET Communication,0.00144,0.00128312882853
7727-Hondutel,0.00036,0.000320782207133
7473-Singapore Telecommunications Ltd,1e-05,6.82166975466e-05
3320-Deutsche Telekom AG,0.0,8.74018994692e-07
2647-Societe Internationale de Telecommun,0.00589,0.00191655995471
3549-Level 3 Communications Inc.,6e-05,5.62749457042e-05
25091-IP-Max SA,0.0,0.0
7843-Time Warner Cable Internet LLC,0.00012,4.3839157118e-05
3303-Swisscom (Switzerland) Ltd,0.00015,0.0
51531-DE-CIX Management GmbH,0.00012,3.17897336559e-05
9002-RETN Limited,0.00012,0.0
265766-Block DDoS S.A.,9e-05,4.96300655015e-05
59689-Keyade SAS,3e-05,0.0
13030-Init7 (Switzerland) Ltd.,3e-05,1.21244796031e-05
206610-Pindo S.a.,0.00374,0.0
11830-Instituto Costarricense de Electrici,8e-05,1.0516598336e-05
30781-Jaguar Network SAS,0.00021,0.0
5511-Orange S.A.,0.01156,0.0137221458138
8732-OJSC Comcor,1e-05,0.0
1916-AssociaÃ§Ã£o Rede Nacional de En,3e-05,0.0
27923-TEVISAT S.A.,0.00184,0.00160391103566
9121,0.0,1.345497427e-06
61512,0.0,3.76875994718e-05
4004,0.0,0.000199646913079
64067,0.0,8.38405905735e-09
38195,0.0,1.46103516263e-08
40824,0.0,7.0721085416e-07
5583,0.0,0.000446801488661
5580,0.0,3.16123455669e-09
198605,0.0,2.08589375858e-09
12400,0.0,3.50515266917e-07
4862,0.0,0.000770566699385
34984,0.0,4.71453877322e-07
260,0.0,5.48932536951e-07
13682,0.0,3.06432585072e-07
36352,0.0,2.83578787897e-06
61102,0.0,7.08946969743e-07
43578,0.0,3.54448667798e-07
25899,0.0,7.1983493199e-09
51375,0.0,9.45102213182e-06
14745,0.0,1.20072569469e-05
32787,0.0,3.31230003286e-08
6853,0.0,0.000721082262668
395378,0.0,1.77513893742e-07
9498,0.0,1.04985895709e-05
4657,0.0,0.000396865889501
8167,0.0,6.61619697335e-06
46786,0.0,1.95516014285e-08
30282,0.0,1.03205592589e-05
17494,0.0,5.32394923582e-09
4805,0.0,0.000110087258575
37662,0.0,1.24272757121e-06
4809,0.0,3.92665282134e-09
7738,0.0,6.61619697335e-06
55039,0.0,2.21043726175e-06
28124,0.0,1.78940078836e-05
23243,0.0,0.00507997867191
13789,0.0,0.000125816783978
45671,0.0,1.46103516263e-08
30844,0.0,1.63386138517e-05
263798,0.0,0.000166147220104
397373,0.0,2.39647491342e-06
3741,0.0,9.39137039128e-06
18101,0.0,1.19190830536e-06
16713,0.0,5.21339946909e-09
14080,0.0,5.22509661423e-06
4755,0.0,1.35482765839e-05
6505,0.0,5.24244766908e-06
18747,0.0,6.49030017432e-07
35415,0.0,4.41754951642e-08
14935,0.0,2.21345059144e-06
3758,0.0,3.65059590232e-05
54540,0.0,1.13768607567e-06
1221,0.0,1.19177947601e-05
48910,0.0,9.55720502032e-06
39386,0.0,1.94110298803e-06
57187,0.0,1.32247918678e-06
394094,0.0,7.08946969743e-07
27008,0.0,1.67987908372e-07
62904,0.0,1.68525255919e-08
28666,0.0,1.12161610886e-06
58601,0.0,1.22266496309e-08
15802,0.0,1.32247918678e-06
36024,0.0,2.57536414468e-09
45396,0.0,5.06718078251e-08
29208,0.0,1.71929847705e-05
29791,0.0,6.60323712191e-05
37271,0.0,4.0468602616e-06
55410,0.0,1.05607933937e-05
36937,0.0,1.54909784339e-05
15146,0.0,0.000748491816643
36489,0.0,2.2799127427e-05
53062,0.0,7.24067763173e-06
22356,0.0,2.79090856904e-06
40676,0.0,1.06334725799e-06
58073,0.0,3.03789470842e-07
15570,0.0,2.86336829426e-05
58453,0.0,0.000100383016529
13335,0.0,6.62478155671e-08
37474,0.0,5.16258278971e-06
45352,0.0,5.31645693118e-07
11403,0.0,1.68525255919e-08
1680,0.0,3.45884015595e-07
206376,0.0,3.5427881637e-07
42926,0.0,7.17048663017e-09
58299,0.0,8.09725046754e-09
7474,0.0,1.41998489598e-05
2874,0.0,0.00075588750849
209,0.0,1.76213618228e-08
10282,0.0,0.000249776273873
1273,0.0,8.49606843501e-06
9116,0.0,3.50515266917e-07
38622,0.0,4.7213626858e-07
23352,0.0,9.34064845221e-05
200612,0.0,1.50669733849e-06
20473,0.0,1.56955146378e-07
34549,0.0,0.000179072462225
22822,0.0,9.74111659959e-06
12180-Internap Network Services Corporatio,0.00117,0.000237724545881
2914-NTT America Inc.,0.00124,0.00451224999662
6453-TATA COMMUNICATIONS (AMERICA) INC,0.00102,0.000924679995708
30781-Jaguar Network SAS,2e-05,0.0
1836-green.ch AG,8e-05,1.8493604673e-05
2516-KDDI CORPORATION,7e-05,0.0
29075-Lost Oasis SARL,7e-05,0.0
99999-HT,0.0,0.0
20485-Closed Joint Stock Company TransTele,3e-05,0.0
6939-Hurricane Electric Inc.,0.00066,0.0168063101025
12389-PJSC Rostelecom,1e-05,0.0
12956-Telefonica International Wholesale S,0.00021,4.35089787382e-05
13101-ennit server GmbH,3e-05,8.90501522312e-07
61218-FM GROUP WORLD Artur Trawinski Sp.zo,0.0004,0.000642772810174
2828-MCI Communications Services Inc. d/b,0.0006,0.000852757947457
6762-TELECOM ITALIA SPARKLE S.p.A.,0.00033,6.45946554033e-05
3491-PCCW Global Inc.,0.02372,0.0355574303875
10796-Time Warner Cable Internet LLC,2e-05,9.2769038445e-05
7473-Singapore Telecommunications Ltd,6e-05,0.00014182921126
3320-Deutsche Telekom AG,1e-05,1.91007486417e-06
3356-Level 3 Communications Inc.,0.00744,0.0450349749863
42-WoodyNet,0.0002,0.000263935553554
58057-TeleMontazh Ltd.,0.0005,0.000660140277485
46887-Lightower Fiber Networks (LIGHT-141),0.00043,0.00124564402424
52260-TÃ©lÃ©communications de HaitÃ­,0.00053,0.000986192520266
3257-GTT Communications Inc.,0.01965,0.0464270244701
27653-Alpha Communications Network,0.00029,0.000209395690219
15412-Reliance Globalcom Limited,6e-05,9.09454693675e-07
24961-myLoc managed IT AG,0.00018,0.000542785643066
2497-Internet Initiative Japan Inc.,7e-05,0.0
7545-TPG Telecom Limited,6e-05,1.29313743362e-05
7843-Time Warner Cable Internet LLC,1e-05,9.2769038445e-05
6830-Liberty Global Operations B.V.,0.08174,0.0405529779153
37468-Angola Cables,1e-05,0.0
16657-Fibertech Networks LLC,0.00096,0.00126486002481
35788-Forcepoint Cloud Ltd,2e-05,0.0
3303-Swisscom (Switzerland) Ltd,0.00013,0.0
51531-DE-CIX Management GmbH,0.00032,0.000134541958266
9002-RETN Limited,0.00018,0.0
286-KPN B.V.,8e-05,4.34524367186e-06
4637-Telstra Global - Customer AS Number,1e-05,0.000100902247786
4230-CLARO S.A.,0.00012,0.0
52320-GlobeNet Cabos Submarinos Colombia S,2e-05,0.0
13030-Init7 (Switzerland) Ltd.,5e-05,3.31071185425e-05
701-MCI Communications Services Inc. d/b,0.00036,0.000429776762363
206610-Pindo S.a.,0.00239,0.0
1299-Telia Company AB,0.17257,0.230111524683
2647-Societe Internationale de Telecommun,0.03116,0.00809477096069
12182-Internap Network Services Corporatio,0.0006,3.84296501307e-05
7922-Comcast Cable Communications LLC,0.0001,0.0
33576-ASN-Digicel,0.11251,0.0746676828943
1239-Sprint,0.10796,0.163721660541
5511-Orange S.A.,0.02034,0.0308853364607
174-Cogent Communications,0.16829,0.239401292682
1916-AssociaÃ§Ã£o Rede Nacional de En,1e-05,0.0
27759-ACCESS HAITI S.A.,0.03802,0.0563636922293
33891-Core-Backbone GmbH,0.00013,8.20757243116e-05
23520-Columbus Networks USA Inc.,0.38482,0.280006341523
6461-Zayo Bandwidth,0.04222,0.0336979064638
9121,0.0,5.66943592535e-06
4004,0.0,0.000866735586662
4788,0.0,0.000241763440674
5583,0.0,0.00188464314788
4862,0.0,0.00325733268026
10282,0.0,0.00105732171344
260,0.0,2.31198315798e-06
29208,0.0,7.27649329965e-05
3741,0.0,4.00795804404e-05
51375,0.0,4.02551279793e-05
14745,0.0,5.08176595792e-05
6853,0.0,0.00305210955299
702,0.0,7.8776148731e-05
9498,0.0,4.54874524326e-05
30282,0.0,4.36791408231e-05
4805,0.0,0.000465957924761
27665,0.0,5.46084612478e-06
34984,0.0,1.99433074606e-06
1273,0.0,2.91504820444e-05
30844,0.0,0.000147994237116
54540,0.0,4.81496681191e-06
57187,0.0,5.60372081021e-06
4755,0.0,5.2629299878e-05
6505,0.0,2.20391883964e-05
3758,0.0,2.35143180074e-05
1221,0.0,4.10350416937e-05
48910,0.0,4.04484382567e-05
62904,0.0,7.13240261587e-08
39386,0.0,8.61907062599e-06
15802,0.0,5.60372081021e-06
4657,0.0,0.00167687693064
29791,0.0,0.000279465208136
37271,0.0,0.000198813172176
55410,0.0,4.4695870667e-05
36937,0.0,6.57977034764e-05
45396,0.0,2.14455532325e-07
15570,0.0,0.000121184776732
58453,0.0,0.000411176611644
37474,0.0,2.18493179513e-05
11403,0.0,7.13240261587e-08
7474,0.0,4.42027422504e-05
2874,0.0,0.00319749388866
13789,0.0,0.000532487521985
38622,0.0,1.99819661374e-06
200612,0.0,6.24613790162e-06
34549,0.0,0.000237217638926
22822,0.0,4.12267972166e-05
3549,0.0,1.33108078056e-05
13237-euNetworks Managed Services GmbH,0.0,9.88960368742e-06
2914-NTT America Inc.,0.00723,0.0112337924523
9505-Data Communication Business Group,0.00017,0.000448968214389
11427-Time Warner Cable Internet LLC,0.0,0.0
137642-unknown,1e-05,1.31583582474e-05
56300-MyRepublic Ltd.,0.0,0.0
3900-YHC Corporation,0.0,1.58833021935e-06
134249-Batlivala Karani Securities India Pv,2e-05,2.63167164948e-05
24768-ALMOUROLTEC SERVICOS DE INFORMATICA ,6e-05,0.000111766774803
3216-PJSC "Vimpelcom",0.0,4.40258218898e-06
6939-Hurricane Electric Inc.,0.00079,0.00363039991201
45474-Suite 2101~02 21/F Tower 2 Nina Towe,2e-05,2.98991889122e-05
52965-1TELECOM SERVICOS DE TECNOLOGIA EM I,1e-05,8.80239445498e-06
11164-Internet2,3e-05,0.0
17665-AS Number of In2cable.com (India) Lt,0.00119,0.00198503668783
18351-PT Media Akses Global Indo Internet ,2e-05,2.90258594363e-05
4004-Sprint International,1e-05,1.08133171477e-05
132762-Web Werks India Pvt. Ltd.,0.0,1.74327750998e-05
132132-MyRepublic Ltd.,0.0,1.01977276418e-05
42-WoodyNet,0.0,1.27905282154e-06
135259-SKYLINE INFONET PRIVATE LIMITED,2e-05,2.25239755471e-05
198385-AlpineDC SA,0.00012,0.0
5104-AT&T Internet Services,0.0,0.0
33597-InfoRelay Online Systems Inc.,0.0,1.20843590599e-07
135724-Allnet Broadband Network Pvt Ltd,1e-05,1.97375373711e-05
55352-Microscan Computers Private Limited,0.00107,0.00163678402689
20562-Broadband Hosting B.V,0.0,7.22757498819e-07
136360-Isolnet Network Solution Pvt Ltd,0.0,0.0
38082-True International Gateway Co. Ltd.,1e-05,1.6405433679e-05
1764-Next Layer Telekommunikationsdienstl,1e-05,0.0
12578-SIA Lattelekom,0.0,1.55247148373e-05
138296-unknown,3e-05,5.43919052847e-05
47536-Global IP Exchange,1e-05,1.02002777112e-05
135814-Extreme Infocom Pvt Ltd,1e-05,5.01612643326e-07
9121-Turk Telekomunikasyon Anonim Sirketi,5e-05,7.10690459647e-05
2647-Societe Internationale de Telecommun,1e-05,0.000100727422976
38561-Domestic-ASN,0.0,0.0
45804-MEGHBELA BROADBAND,7e-05,8.91035598322e-05
42440-Rayaneh Danesh Golestan Complex P.J.,0.0,1.64347906761e-05
8218-Zayo France SAS,0.0002,1.72568632753e-06
262589-INTERNEXA Brasil Operadora de Teleco,0.0,2.83832370129e-05
9381-WTT HK Limited,0.0,3.70539528999e-06
1853-ACONET,0.0,0.0
6777-Amsterdam Internet Exchange B.V.,0.00031,0.0
58453-Level 30 Tower 1,3e-05,5.70463590494e-05
29208-Dial Telecom a.s.,0.00017,5.87042694183e-07
13876-FiberLight LLC,0.0,1.11467561423e-07
17465-Cable ISP in India,0.00011,0.000145812131921
31172-QFast Telecom B.V.,0.0,7.52251159919e-06
45528-Tikona Infinet Ltd.,3e-05,2.13933402671e-05
132754-Realtel Network Services Pvt Ltd,1e-05,2.62802382634e-05
8151-Uninet S.A. de C.V.,1e-05,9.43547873688e-06
12989-StackPath LLC,2e-05,2.81529692121e-05
7015-Comcast Cable Communications LLC,6e-05,2.04593586014e-05
3491-PCCW Global Inc.,0.00384,0.00539721843128
18229-CtrlS Datacenters Ltd.,0.00056,0.000730166147205
134026-Ultranet services private limited,7e-05,4.85702940431e-05
4515-Powerbase DataCenter Services (HK) L,0.0,8.30933328626e-06
134246-WELCO INFOTECH PVT LIMITED,2e-05,3.7327016907e-05
28663-FLYS INTERATIVA LTDA,0.0,2.68809414736e-06
17754-Excellmedia,0.00067,0.000468933167385
133269-A1 PLACEMENTS CONSULTANTS PRIVATE LI,1e-05,1.31583582474e-05
58057-TeleMontazh Ltd.,0.0,3.19909263135e-06
3257-GTT Communications Inc.,0.0007,0.00882308551428
45815-ESDS Software Solution Pvt. Ltd.,2e-05,2.50036421294e-05
6663-Euroweb Romania S.A.,1e-05,2.41819440578e-05
7633-Software Technology Parks of India -,0.00047,0.000627788056137
38195-SUPERLOOP (AUSTRALIA) PTY LTD,0.0,9.83400006869e-06
31424-nexellent ag,0.0,2.02436280729e-06
136634-Navkar Netsol Private Ltd,0.00011,0.000141614120278
50300-CustodianDC Limited,0.0,7.49656850286e-06
9929-CNCGROUP old Jitong IP network,0.0,0.0
17625-BlazeNet's Network,0.0001,0.000135033831986
11404-vanoppen.biz LLC,1e-05,9.29233153643e-06
137678-unknown,2e-05,2.63167164948e-05
33991-Igra-Service LLC,2e-05,3.98761256412e-05
20001-Time Warner Cable Internet LLC,0.0,2.41211738152e-09
138678-unknown,0.0,2.9513101806e-06
17488-Hathway IP Over Cable Internet,2e-05,2.63167164948e-05
8758-Iway AG,1e-05,0.0
2764-iiNet Technologies (SA) Pty Ltd,2e-05,6.02981970335e-05
17676-Softbank BB Corp.,0.0,2.60429800279e-06
16735-ALGAR TELECOM S/A,0.0,1.3277727645e-05
57866-Fusix Networks B.V.,0.0,0.0
11537-Internet2,0.00022,0.0
36352-ColoCrossing,2e-05,2.39407336104e-05
133301-DWANIRINN,0.0,6.56876247484e-06
49788-Nexthop AS,0.0,1.39937287747e-07
24471-USsoftware P Ltd.,0.0,2.08695250545e-07
133136-MyRepublic Ltd.,0.0,1.01977276418e-05
5605-NetUSE AG,0.0,1.80885579047e-06
13094-LLC Milecom,0.0,4.33877071941e-07
1221-Telstra Managed Network Services,0.00011,4.2989121458e-05
11271-BT Latam Brasil Ltda,0.0,3.46737232548e-07
135760-Speednet Unique Network Pvt Ltd,2e-05,2.63167164948e-05
133989-SBR Telecom Pvt. Ltd,1e-05,1.94796038732e-05
286-KPN B.V.,0.0,0.000162006002484
9730-Leading Internet Transit IP Service ,0.0006,0.000773869338043
398107-unknown,1e-05,9.06113146103e-06
8468-ENTANET International Limited,0.00015,0.0
133718-Skyhunt Technolgies,2e-05,8.45414936512e-07
133971-Rmax Broadband Pvt ltd,0.0,0.0
6830-Liberty Global Operations B.V.,2e-05,2.94300961308e-05
8529-Oman Telecommunications Company (S.A,0.0,1.33213786344e-05
33651-Comcast Cable Communications LLC,0.0,7.23271727424e-06
3561-Savvis,2e-05,3.11768649137e-05
134858-iForce Networks,1e-05,1.97375373711e-05
6661-POST Luxembourg,0.0,1.8171125684e-05
6866-Cyprus Telecommunications Authority,0.0,0.0
7713-PT Telekomunikasi Indonesia,1e-05,3.22979824449e-05
12200-Rackspace Hosting,6e-05,7.10150632884e-05
12182-Internap Network Services Corporatio,1e-05,3.63537157865e-06
4809-China Telecom Next Generation Carrie,1e-05,1.47520527368e-05
132787-Helios IT Infrasolutions Pvt Ltd,1e-05,1.9294201214e-05
9534-Binariang Berhad,0.0,1.21509133254e-06
45489-Sri Lankan Airlines,0.00014,0.000165951480261
17813-Mahanagar Telephone Nigam Limited,1e-05,1.31583582474e-05
10225-Nettlinx Limited,0.0,0.0
134340-cloudsky superfast broadband and ser,0.0,1.84956842835e-07
135802-Swastik Network Solution,0.0,6.6788926508e-06
59162-U.P. COMMUNICATION SERVICES PVT LTD,0.00022,0.000299463159755
24611-Datacenter Luxembourg S.A.,0.0,0.0
22356-Durand do Brasil Ltda,0.0,3.48358744184e-06
33438-Highwinds Network Group Inc.,1e-05,7.53773691508e-06
19551-Incapsula Inc,3e-05,3.13703206812e-05
9186-ONITELECOM - INFOCOMUNICACOES S.A.,0.0,2.92588651834e-06
8764-Telia Lietuva AB,0.0,2.3725469434e-06
3549-Level 3 Communications Inc.,2e-05,5.80531316869e-05
4775-Globe Telecoms,0.00011,0.000151329301722
137098-Delix Net Solution Pvt. Ltd,0.00012,0.000150992430647
40676-Psychz Networks,4e-05,4.1933135093e-05
11096-FloridaNet,0.0,0.0
16322-Pars Online PJS,1e-05,9.85195238057e-06
3758-SingNet Business Dept,3e-05,3.28023651282e-05
6660-Vodafone Limited,0.0,3.69915263636e-06
12400-Partner Communications Ltd.,2e-05,1.88198008894e-05
17771-Southern Online Bio Technologies Ltd,1e-05,1.93136721756e-05
25091-IP-Max SA,0.00062,3.54884753084e-08
2603-NORDUnet,0.00023,0.0
7843-Time Warner Cable Internet LLC,0.0,1.35482172067e-05
132220-JPR Digital Pvt. Ltd.,0.0001,0.00012728002125
3786-LG DACOM Corporation,0.0,8.75553326645e-06
38278-ARIES TELECOMS (M) BERHAD- Internet ,0.0,0.0
15085-Immedion LLC,6e-05,0.000129233875644
9002-RETN Limited,6e-05,9.18780436548e-05
58965-ANJANI BROADBAND SOLUTIONS PVT.LTD.,0.00019,0.000276458542908
15802-Emirates Integrated Telecommunicatio,1e-05,3.19036573648e-05
2686-AT&T Global Network Services LLC,6e-05,4.29766772824e-05
8666-FiberLink GmbH,0.0,6.51330345046e-06
18209-Atria Convergence Technologies pvt l,0.00035,0.000454024235907
4758-National Informatics Centre,1e-05,2.3839141564e-05
6128-Cablevision Systems Corp.,0.0,9.04673882767e-06
8732-OJSC Comcor,5e-05,5.43533798295e-06
64049-Reliance Jio Infocomm Pte Ltd Singap,0.1288,0.125097717147
8455-Schuberg Philis B.V.,1e-05,7.96869317758e-06
17819-Equinix Asia Pacific,0.0,6.99983517571e-06
9723-iseek Communications Pty Ltd,0.0,0.0
703-MCI Communications Services Inc. d/b,7e-05,6.10433180014e-05
2856-British Telecommunications PLC,0.00022,5.57459923408e-05
136374-Microtalk Communications Pvt Ltd,5e-05,9.50270196957e-05
17408-AboveNet Communications Taiwan,0.0,3.74973424192e-06
5400-British Telecommunications plc,0.00011,0.000108904081284
17675-Internap Japan Co.Ltd.,1e-05,4.11849218296e-07
133661-Netplus Broadband Services Private L,0.00016,0.000179921046272
202623-Cloudflare Inc,0.0,0.0
4466-AT&T Services Inc.,1e-05,5.02292561857e-05
8551-Bezeq International-Ltd,0.0,2.15052499668e-05
3573-Accenture LLP,0.0,3.12593884275e-07
9116-012 Smile Communications LTD.,2e-05,2.53964650988e-05
45820-Tata Teleservices ISP AS,0.01694,0.0196903291369
135214-Spider Broadband Pvt. Ltd.,1e-05,1.97375373711e-05
29066-velia.net Internetdienste GmbH,2e-05,8.09745122917e-06
45117-Ishan's Network,0.00161,0.00229461499261
133011-Mobiwalkers,5e-05,0.000114135546045
132890-IP Core Sdn Bhd,0.0,3.46977495799e-06
10021-KVH Co.Ltd,0.0,2.69520301161e-06
46887-Lightower Fiber Networks (LIGHT-141),0.0,9.91548173514e-06
133232-SAMPARK ESTATES PVT. LTD.,1e-05,5.49201680382e-06
21385-Trusted Network GmbH,0.0,5.38219111213e-07
64200-Vivid Hosting,0.0,0.0
20207-Gigared S.A.,1e-05,1.27452804012e-05
12389-PJSC Rostelecom,0.0,5.97299625231e-06
9299-Philippine Long Distance Telephone C,7e-05,0.000152626629265
134916-Soliton NetLink Pvt. Ltd.,4e-05,5.4155147889e-05
46261-QUICKPACKET,4e-05,5.27392034202e-05
7029-Windstream Communications LLC,0.0,8.75968146343e-06
58601-Aamra technologies limited,0.0,3.1441760968e-08
135851-Excogitate Technologies Pvt Ltd,5e-05,4.60437056541e-05
2516-KDDI CORPORATION,0.0001,0.000116070737779
1267-Wind Telecomunicazioni SpA,0.0,1.83438893893e-06
58678-Intech Online Private Limited,0.00048,0.000675836333432
133648-MNR Broadband Services Pvt. Ltd.,0.00013,0.000171770160238
5518-Telia Latvija SIA,0.0,1.24029191444e-06
4230-CLARO S.A.,0.00012,3.66189576774e-06
24029-NIXI is an IXP in India,0.0,8.72674590572e-06
134012-Laxmi Internet Services Pvt Ltd,0.0,6.57917912374e-06
1239-Sprint,3e-05,2.54551349548e-05
2471-Renater,0.0,0.0
12874-Fastweb SpA,0.0,9.42415198363e-06
6910-Digital Cable Systems S.A.,0.0,6.57917912372e-06
45648-Bell Teleservices India Pvt Ltd. ISP,1e-05,1.97375373711e-05
45609-BHARTI Airtel Ltd.,0.0002,0.000322381131133
17426-Primesoftex Ltd,4e-05,5.38501854758e-05
55410-C48 Okhla Industrial Estate New Delh,0.03125,0.0256132819995
133295-Web Werks India Pvt. Ltd.,0.00029,0.000348244605754
135817-Esto Broadband Private Limited,8e-05,9.35580155943e-05
25369-Bandwidth Technologies Ltd,0.0,9.25215127082e-06
15695-Expereo International BV,2e-05,1.82339675225e-05
25761-Staminus Communications,1e-05,1.10176052793e-05
45250-Vocom International Telecommunicatio,0.00029,0.00041098981333
135422-SHASS INFORMATION & QUALITY ENGINEER,0.0,6.57917912374e-06
24218-Global Transit Communications - Mala,0.0,2.53112110757e-06
134326-Airdesign Broadcast Media Pvt Ltd,0.00011,0.000160936229939
54540-Incero LLC,0.0,4.20006863272e-07
5580-Hibernia Networks (Netherlands) BV,4e-05,5.0011003686e-05
3327-CITIC Telecom CPC Netherlands B.V.,0.0,5.03671994177e-07
55644-Idea Cellular Limited,0.01636,0.0190935447452
38266-Vodafone Essar Ltd. Telecommunicatio,0.0001,9.28640363757e-05
8784-PROSODIE SAS,0.0,0.0
9466-UUNET Japan Limited,1e-05,1.54363067538e-06
134006-Sheng Li Telecom India Private Limit,0.0,0.0
10912-Internap Network Services Corporatio,1e-05,3.48622703486e-05
8966-Emirates Telecommunications Corporat,1e-05,7.06641336129e-06
9044-BSE Software GmbH,6e-05,0.0
135232-IPNET COMMUNICATIONS,3e-05,4.95473920229e-05
131210-2713/4 lakshmi building adipampa roa,0.0,0.0
132779-RackBank Datacenters Private Ltd,0.00014,0.000184217015464
9329-Sri Lankan Airlines,0.0,1.22175068657e-05
9443-Vocus Communications,0.0,0.0
134674-TATA SKY BROADBAND PRIVATE LIMITED,1e-05,1.50716947022e-07
24554-Fivenetwork Solution India Pvt Ltd I,0.00013,0.000170264605185
41564-Packet Exchange Limited,0.0,6.73890555882e-06
45582-VAINAVI INDUSTIES LTD INTERNET SERVI,6e-05,8.60227862565e-05
137653-unknown,4e-05,4.5962861321e-05
5-Symbolics Inc.,4e-05,5.23592335447e-05
1257-TELE2,0.0002,0.0
55470-Cyfuture India Pvt. Ltd.,4e-05,5.92126121133e-05
45194-Joister Group of Companies.,0.00141,0.00200147247872
133986-Nageshwar Wireless Technology Privat,1e-05,4.22863710072e-07
45694-VOL Broadband,1e-05,1.06996245996e-05
50673-Serverius Holding B.V.,2e-05,3.00880903104e-05
59164-Apollo Online Services Pvt ltd,0.0,6.57917912371e-06
10099-China Unicom Global,0.0,6.26985957612e-08
8496-Optibit LLC,4e-05,4.04007796685e-05
138737-unknown,4e-05,5.26334329896e-05
198949-SECURITYDAM LTD,1e-05,1.12240361636e-05
45671-Hostway Corporation Pty Ltd,0.0,2.47215704534e-08
136334-Vortex Netsol Private Limited,0.00012,0.000193336941014
49832-FotoLab Ltd,0.0,9.7859320091e-07
57187-Emirates Integrated Telecommunicatio,2e-05,2.26607505631e-05
134264-DIGI STAR INFO SOLUTIONS PRIVATE LIM,1e-05,1.18497627151e-05
17439-Netmagic Datacenter Mumbai,0.00211,0.00277617768496
3910-Qwest Communications Company LLC,6e-05,9.06885771425e-05
